"function_id";"function_path";"function_name";"error_count"
"891";"drivers/gpu/drm/omapdrm/displays/encoder-tfp410.c";"tfp410_fix_timings";"2"
"892";"drivers/gpu/drm/omapdrm/dss/dsi.c";"dsi_display_init_dispc";"1"
"893";"drivers/gpu/drm/omapdrm/dss/sdi.c";"sdi_display_enable";"1"
"894";"drivers/gpu/drm/omapdrm/omap_connector.c";"copy_timings_drm_to_omap";"2"
"6629";"drivers/gpu/drm/omapdrm/omap_crtc.c";"omap_crtc_mode_set_nofb";"1"
"337";"drivers/gpu/drm/omapdrm/omap_drv.c";"omap_atomic_commit";"1"
"3654";"drivers/gpu/drm/omapdrm/omap_gem.c";"omap_gem_fault";"2"
"90";"drivers/gpu/drm/omapdrm/omap_plane.c";"omap_plane_init";"1"
"5029";"drivers/gpu/drm/qxl/qxl_fb.c";"qxl_fbdev_init";"1"
"7419";"drivers/gpu/drm/qxl/qxl_fb.c";"qxlfb_create";"1"
"2005";"drivers/gpu/drm/qxl/qxl_kms.c";"qxl_device_init";"2"
"9169";"drivers/gpu/drm/radeon/radeon_dp_mst.c";"radeon_mst_encoder_dpms";"1"
"733";"drivers/gpu/drm/radeon/radeon_irq_kms.c";"radeon_irq_kms_fini";"1"
"4653";"drivers/gpu/drm/radeon/radeon_sync.c";"radeon_sync_resv";"1"
"4436";"drivers/gpu/drm/radeon/radeon_ttm.c";"radeon_ttm_tt_create";"1"
"4437";"drivers/gpu/drm/radeon/radeon_ttm.c";"radeon_ttm_tt_populate";"1"
"4438";"drivers/gpu/drm/radeon/radeon_ttm.c";"radeon_ttm_tt_unpopulate";"1"
"4094";"drivers/gpu/drm/radeon/rv6xx_dpm.c";"rv6xx_dpm_debugfs_print_current_performance_level";"1"
"7774";"drivers/gpu/drm/rcar-du/rcar_dw_hdmi.c";"rcar_dw_hdmi_remove";"1"
"7418";"drivers/gpu/drm/rockchip/rockchip_drm_vop.c";"vop_bind";"1"
"6383";"drivers/gpu/drm/rockchip/rockchip_drm_vop.c";"vop_crtc_disable";"1"
"8380";"drivers/gpu/drm/sti/sti_dvo.c";"sti_dvo_bind";"1"
"5244";"drivers/gpu/drm/sti/sti_plane.c";"sti_plane_update_fps";"1"
"2912";"drivers/gpu/drm/stm/dw_mipi_dsi-stm.c";"dw_mipi_dsi_stm_remove";"1"
"678";"drivers/gpu/drm/stm/ltdc.c";"ltdc_load";"1"
"7661";"drivers/gpu/drm/stm/ltdc.c";"ltdc_plane_atomic_update";"1"
"3002";"drivers/gpu/drm/sun4i/sun4i_backend.c";"sun4i_backend_init_sat";"1"
"341";"drivers/gpu/drm/sun4i/sun4i_crtc.c";"sun4i_crtc_atomic_flush";"1"
"1042";"drivers/gpu/drm/sun4i/sun4i_hdmi_i2c.c";"fifo_transfer";"1"
"5480";"drivers/gpu/drm/sun4i/sun4i_tcon.c";"sun4i_tcon0_frame_control_enable";"1"
"5481";"drivers/gpu/drm/sun4i/sun6i_mipi_dphy.c";"sun6i_dphy_exit";"1"
"5482";"drivers/gpu/drm/sun4i/sun6i_mipi_dphy.c";"sun6i_dphy_init";"1"
"5483";"drivers/gpu/drm/sun4i/sun6i_mipi_dsi.c";"sun6i_dsi_probe";"1"
"5605";"drivers/gpu/drm/sun4i/sun8i_layer.c";"sun8i_layer_init_one";"1"
"8618";"drivers/gpu/drm/tegra/dc.c";"tegra_crtc_disable";"1"
"8619";"drivers/gpu/drm/tegra/dc.c";"tegra_plane_disable";"1"
"2342";"drivers/gpu/drm/tegra/drm.c";"tegra_drm_submit";"1"
"5353";"drivers/gpu/drm/tinydrm/core/tinydrm-helpers.c";"tinydrm_disable_backlight";"1"
"5354";"drivers/gpu/drm/tinydrm/core/tinydrm-helpers.c";"tinydrm_enable_backlight";"1"
"5355";"drivers/gpu/drm/tinydrm/core/tinydrm-helpers.c";"tinydrm_of_find_backlight";"1"
"6839";"drivers/gpu/drm/tinydrm/mi0283qt.c";"mi0283qt_probe";"2"
"3000";"drivers/gpu/drm/ttm/ttm_bo.c";"ttm_mem_evict_first";"1"
"4600";"drivers/gpu/drm/ttm/ttm_bo_vm.c";"ttm_bo_vm_fault";"1"
"2972";"drivers/gpu/drm/ttm/ttm_page_alloc.c";"ttm_get_pages";"1"
"1611";"drivers/gpu/drm/ttm/ttm_page_alloc.c";"ttm_page_pool_init_locked";"1"
"1514";"drivers/gpu/drm/ttm/ttm_page_alloc.c";"ttm_populate_and_map_pages";"2"
"1515";"drivers/gpu/drm/ttm/ttm_page_alloc.c";"ttm_unmap_and_unpopulate_pages";"2"
"9300";"drivers/gpu/drm/tve200/tve200_display.c";"tve200_display_init";"1"
"5775";"drivers/gpu/drm/udl/udl_drv.c";"udl_usb_disconnect";"1"
"868";"drivers/gpu/drm/udl/udl_fb.c";"udl_fb_mmap";"2"
"5031";"drivers/gpu/drm/udl/udl_fb.c";"udl_fbdev_init";"1"
"4371";"drivers/gpu/drm/vc4/vc4_bo.c";"vc4_create_shader_bo_ioctl";"1"
"4373";"drivers/gpu/drm/vc4/vc4_gem.c";"vc4_get_hang_state_ioctl";"1"
"900";"drivers/gpu/drm/vc4/vc4_kms.c";"vc4_kms_load";"1"
"2032";"drivers/gpu/drm/vgem/vgem_drv.c";"vgem_prime_vmap";"1"
"6884";"drivers/gpu/drm/virgl/virgl_3d.c";"vadd_buf";"1"
"6891";"drivers/gpu/drm/virgl/virgl_3d.c";"virgl_bo_list_validate";"1"
"6892";"drivers/gpu/drm/virgl/virgl_3d.c";"virgl_execbuffer";"1"
"6894";"drivers/gpu/drm/virgl/virgl_ioctl.c";"virgl_resource_create_ioctl";"1"
"4374";"drivers/gpu/drm/virtio/virtgpu_ioctl.c";"virtio_gpu_execbuffer";"1"
"9131";"drivers/gpu/drm/virtio/virtgpu_kms.c";"virtio_gpu_driver_load";"1"
"8553";"drivers/gpu/drm/vmwgfx/vmwgfx_drv.c";"vmw_dma_select_mode";"1"
"9682";"drivers/gpu/drm/vmwgfx/vmwgfx_drv.c";"vmw_driver_load";"1"
"1048";"drivers/gpu/drm/vmwgfx/vmwgfx_kms.c";"vmw_du_connector_duplicate_state";"1"
"1050";"drivers/gpu/drm/vmwgfx/vmwgfx_kms.c";"vmw_du_crtc_duplicate_state";"1"
"1052";"drivers/gpu/drm/vmwgfx/vmwgfx_kms.c";"vmw_du_plane_duplicate_state";"1"
"3590";"drivers/gpu/drm/xylon/xylon_crtc.c";"xylon_drm_crtc_cancel_page_flip";"2"
"3591";"drivers/gpu/drm/xylon/xylon_crtc.c";"xylon_drm_crtc_vblank_handler";"2"
"2139";"drivers/gpu/drm/xylon/xylon_encoder.c";"xylon_drm_encoder_create";"1"
"896";"drivers/gpu/drm/zte/zx_plane.c";"zx_vl_plane_atomic_update";"1"
"2107";"drivers/gpu/ipu-v3/ipu-vdi.c";"ipu_vdi_set_src";"1"
"2774";"drivers/hid/hid-alps.c";"u1_read_write_register";"1"
"7983";"drivers/hid/hid-appleir.c";"key_up_tick";"1"
"7100";"drivers/hid/hid-cp2112.c";"cp2112_gpio_direction_input";"2"
"7101";"drivers/hid/hid-cp2112.c";"cp2112_gpio_direction_output";"2"
"7102";"drivers/hid/hid-cp2112.c";"cp2112_gpio_get";"2"
"5410";"drivers/hid/hid-cp2112.c";"cp2112_gpio_irq_mask";"1"
"5411";"drivers/hid/hid-cp2112.c";"cp2112_gpio_poll_callback";"1"
"7103";"drivers/hid/hid-cp2112.c";"cp2112_hid_get";"2"
"3700";"drivers/hid/hid-cp2112.c";"cp2112_probe";"3"
"1000";"drivers/hid/hid-led.c";"delcom_init";"1"
"4714";"drivers/hid/hid-lg.c";"lg_probe";"1"
"3340";"drivers/hid/hid-rmi.c";"rmi_input_event";"1"
"3341";"drivers/hid/hid-rmi.c";"rmi_irq_map";"1"
"7084";"drivers/hid/hid-sony.c";"sony_probe";"2"
"3302";"drivers/hid/uhid.c";"uhid_event_from_user";"1"
"1968";"drivers/hid/wacom_sys.c";"wacom_led_next";"1"
"1969";"drivers/hid/wacom_sys.c";"wacom_led_register_one";"1"
"1970";"drivers/hid/wacom_wac.c";"wacom_update_led";"1"
"9112";"drivers/hv/channel.c";"vmbus_setevent";"1"
"9113";"drivers/hv/connection.c";"vmbus_set_event";"1"
"3094";"drivers/hv/vmbus_drv.c";"vmbus_acpi_remove";"1"
"2187";"drivers/hv/vmbus_drv.c";"vmbus_isr";"5"
"5209";"drivers/hwmon/adc128d818.c";"adc128_probe";"1"
"9800";"drivers/hwmon/adt7475.c";"set_temp_st";"1"
"9845";"drivers/hwmon/aspeed-pwm-tacho.c";"aspeed_pwm_tacho_probe";"1"
"4303";"drivers/hwmon/fam15h_power.c";"do_read_registers_on_cu";"1"
"3070";"drivers/hwmon/hwmon-vid.c";"vid_which_vrm";"2"
"3071";"drivers/hwmon/k10temp.c";"has_erratum_319";"1"
"2901";"drivers/hwmon/lm75.c";"lm75_probe";"2"
"4278";"drivers/hwmon/ntc_thermistor.c";"ntc_thermistor_probe";"1"
"9185";"drivers/hwmon/pmbus/ibmps.c";"ibmps_show_status_word";"1"
"5210";"drivers/hwmon/sht15.c";"sht15_probe";"1"
"4282";"drivers/hwmon/tmp102.c";"tmp102_probe";"1"
"5336";"drivers/hwtracing/coresight/coresight-etb10.c";"etb_update_buffer";"1"
"3611";"drivers/hwtracing/coresight/coresight-etm-perf.c";"etm_addr_filters_sync";"1"
"6177";"drivers/hwtracing/coresight/coresight-etm3x.c";"etm_enable_hw";"1"
"9221";"drivers/hwtracing/coresight/of_coresight.c";"of_coresight_get_cpu";"1"
"2111";"drivers/i2c/busses/i2c-cros-ec-tunnel.c";"ec_i2c_xfer";"1"
"1139";"drivers/i2c/busses/i2c-designware-core.c";"i2c_dw_slave_irq_handler";"1"
"3216";"drivers/i2c/busses/i2c-designware-platdrv.c";"dw_i2c_plat_probe";"2"
"3217";"drivers/i2c/busses/i2c-designware-platdrv.c";"i2c_dw_plat_init_recovery_info";"1"
"3218";"drivers/i2c/busses/i2c-designware-platdrv.c";"i2c_dw_plat_prepare_recovery";"1"
"756";"drivers/i2c/busses/i2c-designware-slave.c";"i2c_dw_irq_handler_slave";"2"
"9398";"drivers/i2c/busses/i2c-emev2.c";"em_i2c_slave_irq";"1"
"2837";"drivers/i2c/busses/i2c-hibvt.c";"hibvt_i2c_suspend";"1"
"2698";"drivers/i2c/busses/i2c-qup.c";"qup_i2c_remove";"1"
"154";"drivers/i2c/busses/i2c-rk3x.c";"rk3x_i2c_clk_notifier_cb";"1"
"155";"drivers/i2c/busses/i2c-rk3x.c";"rk3x_i2c_probe";"1"
"5771";"drivers/i2c/busses/i2c-s3c2410.c";"s3c24xx_get_device_quirks";"1"
"920";"drivers/i2c/busses/i2c-zx2967.c";"zx2967_i2c_readsb";"1"
"921";"drivers/i2c/busses/i2c-zx2967.c";"zx2967_i2c_writesb";"1"
"1693";"drivers/i2c/i2c-core-base.c";"get_scl_gpio_value";"1"
"2190";"drivers/i2c/i2c-core-base.c";"i2c_generic_recovery";"1"
"1695";"drivers/i2c/i2c-core-base.c";"set_scl_gpio_value";"1"
"5659";"drivers/i2c/i2c-core-of.c";"of_i2c_get_board_info";"1"
"1603";"drivers/i2c/i2c-core-smbus-alert.c";"of_i2c_setup_smbus_alert";"1"
"9518";"drivers/i2c/i2c-core.c";"acpi_i2c_space_handler";"1"
"3357";"drivers/i2c/i2c-core.c";"i2c_device_probe";"1"
"3281";"drivers/i2c/i2c-core.c";"i2c_exit";"2"
"1134";"drivers/i2c/i2c-core.c";"i2c_host_notify_irq_teardown";"1"
"3282";"drivers/i2c/i2c-core.c";"i2c_init";"2"
"1135";"drivers/i2c/i2c-core.c";"i2c_setup_host_notify_irq_domain";"1"
"2497";"drivers/i2c/i2c-core.c";"i2c_smbus_emu_complete";"1"
"1136";"drivers/i2c/i2c-core.c";"i2c_smbus_host_notify_to_irq";"1"
"8312";"drivers/i2c/i2c-core.c";"i2c_unregister_device";"1"
"3356";"drivers/i2c/i2c-core.c";"of_i2c_register_device";"1"
"5412";"drivers/i2c/muxes/i2c-mux-ltc4306.c";"ltc4306_gpio_set_config";"1"
"2688";"drivers/ide/ide-floppy.c";"ide_floppy_do_request";"1"
"5445";"drivers/idle/intel_idle.c";"intel_idle_freeze_and_check";"1"
"2377";"drivers/iio/accel/bmc150-accel-i2c.c";"bmc150_accel_probe";"3"
"5211";"drivers/iio/adc/ad7298.c";"ad7298_probe";"1"
"5212";"drivers/iio/adc/ad7476.c";"ad7476_probe";"1"
"5213";"drivers/iio/adc/ad7791.c";"ad7791_probe";"1"
"5214";"drivers/iio/adc/ad7887.c";"ad7887_probe";"1"
"5215";"drivers/iio/adc/ad7923.c";"ad7923_probe";"1"
"5216";"drivers/iio/adc/ad799x.c";"ad799x_probe";"1"
"3822";"drivers/iio/adc/aspeed_adc.c";"aspeed_adc_probe";"1"
"3823";"drivers/iio/adc/aspeed_adc.c";"aspeed_adc_read_raw";"1"
"911";"drivers/iio/adc/at91-sama5d2_adc.c";"at91_adc_resume";"1"
"912";"drivers/iio/adc/at91-sama5d2_adc.c";"at91_adc_suspend";"1"
"2814";"drivers/iio/adc/max1363.c";"max1363_probe";"2"
"2439";"drivers/iio/adc/sirfsoc_adc.c";"sirfsoc_adc_probe";"1"
"6986";"drivers/iio/adc/ti_am335x_adc.c";"tiadc_buffer_postenable";"1"
"6987";"drivers/iio/adc/ti_am335x_adc.c";"tiadc_buffer_preenable";"1"
"6988";"drivers/iio/adc/ti_am335x_adc.c";"tiadc_worker_h";"1"
"5218";"drivers/iio/adc/twl4030-madc.c";"twl4030_madc_remove";"1"
"5673";"drivers/iio/health/afe4403.c";"afe4403_read_raw";"1"
"7135";"drivers/iio/imu/inv_mpu6050/inv_mpu_acpi.c";"inv_mpu_acpi_create_mux_client";"1"
"3288";"drivers/iio/imu/inv_mpu6050/inv_mpu_core.c";"inv_mpu_core_probe";"1"
"7113";"drivers/iio/imu/inv_mpu6050/inv_mpu_core.c";"inv_mpu_probe";"1"
"9392";"drivers/iio/inkern.c";"iio_map_array_unregister";"2"
"6980";"drivers/iio/kfifo_buf.c";"iio_get_bytes_per_datum_kfifo";"2"
"6981";"drivers/iio/kfifo_buf.c";"iio_get_length_kfifo";"2"
"409";"drivers/iio/kfifo_buf.c";"iio_request_update_kfifo";"2"
"6983";"drivers/iio/kfifo_buf.c";"iio_set_bytes_per_datum_kfifo";"2"
"6984";"drivers/iio/kfifo_buf.c";"iio_set_length_kfifo";"2"
"2490";"drivers/iio/magnetometer/ak8975.c";"ak8975_read_axis";"1"
"2491";"drivers/iio/magnetometer/ak8975.c";"ak8975_setup";"1"
"2492";"drivers/iio/magnetometer/ak8975.c";"ak8975_write_data";"1"
"4715";"drivers/iio/multiplexer/iio-mux.c";"mux_configure_channel";"1"
"4716";"drivers/iio/multiplexer/iio-mux.c";"mux_read_avail";"1"
"4171";"drivers/infiniband/core/cgroup.c";"ib_rdmacg_query_limit";"1"
"5750";"drivers/infiniband/core/netlink.c";"ibnl_rcv_reply_skb";"1"
"4170";"drivers/infiniband/core/uverbs_cmd.c";"ib_uverbs_query_device";"1"
"8009";"drivers/infiniband/hw/bnxt_re/ib_verbs.c";"bnxt_re_create_ah";"1"
"5352";"drivers/infiniband/hw/bnxt_re/main.c";"bnxt_re_net_ring_free";"1"
"8976";"drivers/infiniband/hw/bnxtre/bnxt_qplib_fp.c";"bnxt_qplib_nq_irq";"1"
"8977";"drivers/infiniband/hw/bnxtre/bnxt_qplib_rcfw.c";"bnxt_qplib_creq_irq";"1"
"5823";"drivers/infiniband/hw/cxgb4/cm.c";"send_connect";"1"
"3884";"drivers/infiniband/hw/hfi1/affinity.c";"init_real_cpu_mask";"1"
"3713";"drivers/infiniband/hw/hfi1/driver.c";"process_receive_ib";"2"
"9851";"drivers/infiniband/hw/hfi1/mmu_rb.c";"__mmu_rb_search";"1"
"9852";"drivers/infiniband/hw/hfi1/mmu_rb.c";"hfi1_mmu_rb_insert";"1"
"3714";"drivers/infiniband/hw/hfi1/verbs.c";"hfi1_ib_rcv";"1"
"5648";"drivers/infiniband/hw/hns/hns_roce_eq.c";"hns_roce_init_eq_table";"1"
"5649";"drivers/infiniband/hw/hns/hns_roce_eq.c";"hns_roce_msi_x_interrupt";"1"
"6557";"drivers/infiniband/hw/hns/hns_roce_hw_v1.c";"hns_roce_v1_m_qp";"1"
"5669";"drivers/infiniband/hw/hns/hns_roce_hw_v1.c";"hns_roce_v1_reset";"1"
"4347";"drivers/infiniband/hw/i40iw/i40iw_cm.c";"i40iw_get_cmevent_info";"1"
"252";"drivers/infiniband/hw/i40iw/i40iw_verbs.c";"i40iw_init_rdma_device";"4"
"251";"drivers/infiniband/hw/i40iw/i40iw_verbs.c";"i40iw_map_mr_sg";"1"
"9519";"drivers/infiniband/hw/ocrdma/ocrdma_verbs.c";"ocrdma_alloc_ucontext_pd";"1"
"1983";"drivers/infiniband/hw/pvrdma/pvrdma_main.c";"pvrdma_pci_probe";"1"
"6523";"drivers/infiniband/hw/pvrdma/pvrdma_misc.c";"pvrdma_page_dir_init";"1"
"4468";"drivers/infiniband/hw/qib/qib_fs.c";"remove_file";"1"
"696";"drivers/infiniband/hw/qib/qib_rc.c";"qib_rc_rcv";"1"
"2776";"drivers/infiniband/hw/rxe/rxe.c";"rxe_init_ports";"1"
"7156";"drivers/infiniband/sw/rdmavt/rvt_av.c";"rvt_av_fill_ip_info";"1"
"7157";"drivers/infiniband/sw/rdmavt/rvt_av.c";"rvt_prepare";"1"
"7162";"drivers/infiniband/sw/rdmavt/rvt_verbs.c";"rvt_port_immutable";"1"
"5626";"drivers/infiniband/sw/rxe/rxe_net.c";"addr6_same_rxe";"1"
"5622";"drivers/infiniband/sw/rxe/rxe_net.c";"rxe_find_route";"1"
"9314";"drivers/infiniband/sw/rxe/rxe_net.c";"rxe_notify";"1"
"5701";"drivers/infiniband/ulp/ipoib/ipoib_ib.c";"ipoib_send";"1"
"6477";"drivers/infiniband/ulp/isert/ib_isert.c";"isert_do_control_comp";"1"
"7128";"drivers/input/evdev.c";"__evdev_queue_syn_dropped";"1"
"4627";"drivers/input/gameport/gameport.c";"gameport_set_phys";"1"
"4628";"drivers/input/gameport/gameport.c";"gameport_unregister_port";"1"
"6542";"drivers/input/input-compat.c";"input_event_from_user";"1"
"2112";"drivers/input/keyboard/cros_ec_keyb.c";"cros_ec_keyb_get_state";"1"
"1279";"drivers/input/keyboard/gpio_keys_polled.c";"gpio_keys_polled_probe";"1"
"8689";"drivers/input/misc/max77843-haptic.c";"max77843_haptic_probe";"1"
"5294";"drivers/input/misc/pwm-beeper.c";"pwm_beeper_probe";"2"
"2886";"drivers/input/misc/tps65218-pwrbutton.c";"tps65218_pwr_irq";"1"
"4670";"drivers/input/misc/twl4030-vibra.c";"twl4030_vibra_check_coexist";"1"
"6168";"drivers/input/misc/uinput.c";"uinput_events_to_user";"1"
"7321";"drivers/input/misc/uinput.c";"uinput_ff_upload_to_user";"1"
"6169";"drivers/input/misc/uinput.c";"uinput_inject_events";"1"
"4777";"drivers/input/mouse/synaptics_i2c.c";"synaptics_i2c_reset_config";"1"
"1235";"drivers/input/rmi4/rmi_driver.c";"rmi_process_interrupt_requests";"1"
"5311";"drivers/input/touchscreen/ad7879.c";"ad7879_parse_dt";"1"
"693";"drivers/input/touchscreen/atmel_mxt_ts.c";"mxt_convert_debug_pages";"1"
"7577";"drivers/input/touchscreen/elants_i2c.c";"elants_i2c_query_hw_version";"1"
"1687";"drivers/input/touchscreen/hideep.c";"hideep_power_off";"2"
"1689";"drivers/input/touchscreen/hideep.c";"hideep_power_on";"2"
"1691";"drivers/input/touchscreen/hideep.c";"hideep_probe";"2"
"1206";"drivers/input/touchscreen/tsc2007.c";"tsc2007_probe";"1"
"6639";"drivers/input/touchscreen/tsc2007.c";"tsc2007_soft_irq";"1"
"1322";"drivers/input/touchscreen/tsc2007_iio.c";"tsc2007_iio_configure";"1"
"1323";"drivers/input/touchscreen/tsc2007_iio.c";"tsc2007_iio_unconfigure";"1"
"253";"drivers/iommu/amd_iommu.c";"get_alias";"3"
"2740";"drivers/iommu/amd_iommu_init.c";"iommu_init_flags";"1"
"9390";"drivers/iommu/dma-iommu.c";"__iommu_dma_alloc_pages";"1"
"9448";"drivers/iommu/dma-iommu.c";"iommu_dma_free";"1"
"5036";"drivers/iommu/dmar.c";"alloc_iommu";"3"
"5037";"drivers/iommu/dmar.c";"free_iommu";"3"
"1276";"drivers/iommu/exynos-iommu.c";"exynos_iommu_of_xlate";"2"
"5100";"drivers/iommu/exynos-iommu.c";"exynos_sysmmu_probe";"1"
"9216";"drivers/iommu/intel-iommu.c";"intel_iommu_add_device";"1"
"9753";"drivers/iommu/iommu.c";"iommu_get_group_resv_regions";"1"
"9215";"drivers/iommu/iommu.c";"iommu_group_get_for_dev";"1"
"2682";"drivers/iommu/iommu.c";"pci_device_group";"2"
"9489";"drivers/iommu/ipmmu-vmsa.c";"get_dev_data";"1"
"2713";"drivers/iommu/ipmmu-vmsa.c";"ipmmu_attach_device";"2"
"2777";"drivers/iommu/ipmmu-vmsa.c";"ipmmu_find_sibling_device";"1"
"2718";"drivers/iommu/ipmmu-vmsa.c";"ipmmu_init";"1"
"8346";"drivers/iommu/irq_remapping.c";"ir_print_prefix";"1"
"5098";"drivers/iommu/msm_iommu.c";"msm_iommu_probe";"1"
"9450";"drivers/iommu/mtk_iommu.c";"mtk_iommu_config";"1"
"7289";"drivers/iommu/mtk_iommu.c";"mtk_iommu_domain_finalise";"2"
"9301";"drivers/iommu/mtk_iommu.c";"mtk_iommu_hw_init";"1"
"5099";"drivers/iommu/mtk_iommu.c";"mtk_iommu_probe";"1"
"5628";"drivers/iommu/of_iommu.c";"of_iommu_configure";"1"
"3329";"drivers/iommu/qcom/msm_iommu_pagetable.c";"clean_pte";"4"
"4641";"drivers/iommu/qcom/msm_iommu_sec.c";"msm_iommu_check_scm_call_avail";"1"
"3330";"drivers/iommu/qcom/msm_iommu_sec.c";"msm_iommu_dump_fault_regs";"4"
"4643";"drivers/iommu/qcom/msm_iommu_sec.c";"msm_iommu_sec_map2";"1"
"4644";"drivers/iommu/qcom/msm_iommu_sec.c";"msm_iommu_sec_program_iommu";"1"
"4645";"drivers/iommu/qcom/msm_iommu_sec.c";"msm_iommu_sec_ptbl_unmap";"1"
"9486";"drivers/irqchip/irq-atmel-aic.c";"aic_handle";"1"
"4485";"drivers/irqchip/irq-eznps.c";"nps400_irq_eoi_global";"1"
"4486";"drivers/irqchip/irq-eznps.c";"nps400_irq_mask";"1"
"1116";"drivers/irqchip/irq-gic-v2m.c";"gicv2m_init_one";"1"
"1154";"drivers/irqchip/irq-gic-v2m.c";"gicv2m_teardown";"1"
"7264";"drivers/irqchip/irq-gic-v3-its-pci-msi.c";"its_pci_msi_parse_madt";"1"
"3875";"drivers/irqchip/irq-gic-v3-its-platform-msi.c";"iort_pmsi_get_dev_id";"1"
"2742";"drivers/irqchip/irq-gic-v3-its.c";"its_alloc_tables";"1"
"9443";"drivers/irqchip/irq-gic-v3.c";"gic_irq_domain_translate";"1"
"9484";"drivers/irqchip/irq-gic.c";"__gic_init_bases";"1"
"1313";"drivers/irqchip/irq-ls-scfg-msi.c";"ls_scfg_msi_probe";"1"
"5879";"drivers/irqchip/irq-mtk-sysirq.c";"mtk_sysirq_domain_alloc";"1"
"5880";"drivers/irqchip/irq-mtk-sysirq.c";"mtk_sysirq_of_init";"1"
"5881";"drivers/irqchip/irq-mtk-sysirq.c";"mtk_sysirq_set_type";"2"
"3787";"drivers/irqchip/irq-qeic.c";"init_qe_ic";"1"
"9487";"drivers/irqchip/irq-vic.c";"handle_one_vic";"1"
"1215";"drivers/irqchip/qcom-irq-combiner.c";"count_registers";"1"
"1216";"drivers/irqchip/qcom-irq-combiner.c";"get_parent_irq_cb";"1"
"1217";"drivers/irqchip/qcom-irq-combiner.c";"get_registers_cb";"1"
"2364";"drivers/jtag/jtag-aspeed.c";"aspeed_jtag_deinit";"1"
"2365";"drivers/jtag/jtag-aspeed.c";"aspeed_jtag_init";"2"
"1412";"drivers/jtag/jtag.c";"jtag_ioctl";"1"
"5223";"drivers/leds/leds-aat1290.c";"aat1290_led_probe";"2"
"3272";"drivers/leds/leds-is31fl319x.c";"is31fl319x_probe";"1"
"5563";"drivers/leds/leds-max77693.c";"max77693_register_led";"1"
"5616";"drivers/leds/leds-pca955x.c";"pca955x_probe";"1"
"3273";"drivers/leds/leds-pca963x.c";"pca963x_brightness";"1"
"8143";"drivers/leds/leds-powernv.c";"powernv_led_get";"1"
"8144";"drivers/leds/leds-powernv.c";"powernv_led_probe";"1"
"8145";"drivers/leds/leds-powernv.c";"powernv_led_set";"1"
"3348";"drivers/leds/leds-pwm.c";"led_pwm_add";"1"
"8859";"drivers/leds/leds-s3c24xx.c";"s3c24xx_led_probe";"1"
"7751";"drivers/leds/leds-tlc591xx.c";"tlc591xx_configure";"1"
"7752";"drivers/leds/leds-tlc591xx.c";"tlc591xx_destroy_devices";"1"
"7753";"drivers/leds/leds-tlc591xx.c";"tlc591xx_gpo_get";"1"
"7754";"drivers/leds/leds-tlc591xx.c";"tlc591xx_gpochip_add";"1"
"8893";"drivers/lightnvm/pblk-core.c";"pblk_print_failed_rqd";"1"
"8924";"drivers/lightnvm/pblk-core.c";"pblk_setup_pad_rq";"1"
"8894";"drivers/lightnvm/pblk-sysfs.c";"pblk_sysfs_l2p_map_sanity";"1"
"8895";"drivers/lightnvm/pblk-write.c";"pblk_end_io_write";"1"
"5738";"drivers/mailbox/omap-mailbox.c";"omap_mbox_request_channel";"1"
"7235";"drivers/mailbox/pcc.c";"read_register";"1"
"7236";"drivers/mailbox/pcc.c";"write_register";"1"
"934";"drivers/mailbox/qcom-apcs-ipc-mailbox.c";"msm8916_register_clk";"1"
"1369";"drivers/md/bcache/request.c";"check_should_bypass";"1"
"9839";"drivers/md/dm-cache-target.c";"commit_op";"1"
"1104";"drivers/md/dm-cache-target.c";"dm_hook_bio";"1"
"9840";"drivers/md/dm-cache-target.c";"mg_complete";"1"
"4255";"drivers/md/dm-crypt.c";"crypt_ctr";"1"
"7473";"drivers/md/dm-inplace-compress.c";"dm_icomp_get_meta";"2"
"3490";"drivers/md/dm-inplace-compress.c";"dm_icomp_handle_read_decomp";"1"
"7474";"drivers/md/dm-inplace-compress.c";"dm_icomp_handle_read_read_existing";"1"
"7476";"drivers/md/dm-inplace-compress.c";"dm_icomp_set_meta";"2"
"1006";"drivers/md/dm-log-userspace-base.c";"do_flush";"1"
"6672";"drivers/md/dm-rq.c";"dm_mq_stop_queue";"1"
"1419";"drivers/md/dm-table.c";"dm_get_device";"1"
"1420";"drivers/md/dm-table.c";"dm_table_add_target";"1"
"1421";"drivers/md/dm-table.c";"dm_table_all_blk_mq_devices";"1"
"1422";"drivers/md/dm-table.c";"dm_table_bio_based";"1"
"1423";"drivers/md/dm-table.c";"dm_table_create";"1"
"1424";"drivers/md/dm-table.c";"dm_table_destroy";"1"
"1425";"drivers/md/dm-table.c";"dm_table_determine_type";"1"
"1426";"drivers/md/dm-table.c";"dm_table_free_md_mempools";"1"
"1427";"drivers/md/dm-table.c";"dm_table_get_immutable_target";"1"
"1428";"drivers/md/dm-table.c";"dm_table_get_immutable_target_type";"1"
"1429";"drivers/md/dm-table.c";"dm_table_get_md_mempools";"1"
"1430";"drivers/md/dm-table.c";"dm_table_get_type";"1"
"1431";"drivers/md/dm-table.c";"dm_table_get_wildcard_target";"1"
"1432";"drivers/md/dm-table.c";"dm_table_request_based";"1"
"1433";"drivers/md/dm-table.c";"dm_table_set_type";"1"
"1434";"drivers/md/dm-table.c";"validate_hardware_logical_block_alignment";"1"
